host_order	species	species_abbreviation	lib_index	total_reads	qc_filtered_reads	qc_retained_pct	pre_rRNA_reads	qc_filtered_loss_reads	qc_filtered_loss_pct	rRNA_reads	rRNA_reads_pct	rRNA_reads_pct_total	remaining_reads	remaining_reads_pct	remaining_reads_pct_total	remaining_reads_pct_input
Scombriformes	Pampus argenteus	Pa. argenteus	YS-YC-3-M	69833912	69833902	99.99998568030959	64929252	4904660	7.0233212769177245	687676	1.059115851203707	0.9847307422789089	64241576	98.94088414879629	91.99194798080336	98.9408841
Scombriformes	Pampus argenteus	Pa. argenteus	YS-YC-3-P	76085910	76085894	99.99997897113933	73456886	2629024	3.455336211395776	784970	1.0686132270839797	1.0316890472887819	72671916	98.93138677291601	95.51297474131545	98.9313868
Scombriformes	Pampus argenteus	Pa. argenteus	YS-YC-3-S	74311610	74311602	99.99998923452203	70365800	3945810	5.309816326143385	482466	0.6856541103774845	0.6492471364837876	69883334	99.31434588962252	94.04093653737283	99.3143459
Scombriformes	Psenopsis anomala	Ps. anomala	YS-CC-1-B	87865556	87865538	99.99997951415683	84797346	3068210	3.491937159084272	511174	0.6028183948115546	0.5817683552813346	84286172	99.39718160518845	95.92629448563439	99.3971816
Scombriformes	Psenopsis anomala	Ps. anomala	YS-CC-1-G	73078156	73078142	99.99998084242849	68913110	4165046	5.699440473019051	640862	0.929956578653902	0.8769542570285983	68272248	99.0700434213461	93.42360526995235	99.0700434
Scombriformes	Psenopsis anomala	Ps. anomala	YS-CC-1-H	78204220	78204212	99.999989770373	70769056	7435164	9.507369295416538	561520	0.7934541333997729	0.7180175187477095	70207536	99.20654586660022	89.77461318583575	99.2065459
Scombriformes	Psenopsis anomala	Ps. anomala	YS-CC-1-I	75189742	75189736	99.99999202018807	68910308	6279434	8.351450388006386	6331378	9.187853288944812	8.420534279795774	62578930	90.81214671105519	83.22801533219784	90.8121467
Scombriformes	Psenopsis anomala	Ps. anomala	YS-CC-1-K	92884174	92884152	99.99997631458724	86445264	6438910	6.932192775918963	587554	0.679683273336987	0.6325663185635908	85857710	99.32031672666301	92.43524090551745	99.3203167
Scombriformes	Psenopsis anomala	Ps. anomala	YS-CC-1-M	71573292	71573274	99.99997485095417	64768140	6805152	9.507948858912345	511386	0.7895641282890014	0.714492774762966	64256754	99.210435871711	89.77755836632468	99.21043590000001
Scombriformes	Psenopsis anomala	Ps. anomala	YS-CC-1-P	75813328	75813316	99.99998417164855	65737914	10075414	13.289766147714818	893510	1.3592004151515973	1.178565858499181	64844404	98.64079958484841	85.531667993786	98.6407996
Scombriformes	Psenopsis anomala	Ps. anomala	YS-CC-1-S	73052998	73052984	99.999980835831	68266560	4786438	6.55200762602515	449968	0.6591338423966288	0.6159473427770891	67816592	99.34086615760337	92.83204503119777	99.3408662
Scombriformes	Psenopsis anomala	Ps. anomala	YS-CC-2-B	70513878	70513866	99.9999829820734	64984072	5529806	7.8421527177954955	396020	0.6094108722518958	0.5616199409710525	64588052	99.3905891277481	91.59622734123346	99.3905891
Scombriformes	Psenopsis anomala	Ps. anomala	YS-CC-2-G	76354072	76354062	99.99998690312155	72756776	3597296	4.7113348453766815	512192	0.703978417075545	0.6708116366079336	72244584	99.29602158292445	94.61785351801538	99.29602159999999
Scombriformes	Psenopsis anomala	Ps. anomala	YS-CC-2-H	72799112	72799096	99.99997802170994	68281208	4517904	6.20598778732356	408542	0.5983227478928024	0.5611909112297964	67872666	99.40167725210719	93.23282130144665	99.4016773
Scombriformes	Psenopsis anomala	Ps. anomala	YS-CC-2-I	71729134	71729112	99.99996932905951	55381366	16347768	22.790973609133495	5413106	9.7742370601693	7.546593271291969	49968260	90.2257629398307	69.66243311957454	90.22576289999999
Scombriformes	Psenopsis anomala	Ps. anomala	YS-CC-2-K	71226032	71226024	99.99998876815151	66315270	4910762	6.894616844582891	428728	0.6464996674219979	0.6019259924517485	65886542	99.35350033257801	92.50345716296536	99.3535003
Scombriformes	Psenopsis anomala	Ps. anomala	YS-CC-2-M	70738362	70738342	99.99997172679797	65585032	5153330	7.285057010508669	990386	1.5100793119991158	1.4000691732160833	64594646	98.48992068800088	91.31487381627525	98.4899207
Scombriformes	Psenopsis anomala	Ps. anomala	YS-CC-2-P	75715690	75715678	99.99998415123734	63829468	11886222	15.698492610976668	3332688	5.221237313148215	4.401581759342086	60496780	94.77876268685178	79.89992562968125	94.7787627
Scombriformes	Psenopsis anomala	Ps. anomala	YS-CC-2-S	70015250	70015236	99.99998000435619	66690746	3324504	4.748256986870717	461644	0.6922159785107217	0.6593477849468509	66229102	99.30778402148928	94.59239522818243	99.307784
Scombriformes	Psenopsis anomala	Ps. anomala	YS-CC-3-B	109760246	109760220	99.99997631200644	106000676	3759570	3.4252565359592944	675312	0.6370827295478757	0.6152610117145693	105325364	99.36291727045213	95.95948245232614	99.36291729999999
Scombriformes	Psenopsis anomala	Ps. anomala	YS-CC-3-G	71876446	71876432	99.999980522131	69120990	2755456	3.8336007876627622	524002	0.7580938872547978	0.7290315940217745	68596988	99.2419061127452	95.43736761831546	99.2419061
Scombriformes	Psenopsis anomala	Ps. anomala	YS-CC-3-H	115987250	115987236	99.99998792970779	109450032	6537218	5.63615224949294	818374	0.747714719717944	0.7055723797227712	108631658	99.25228528028205	93.6582753707843	99.2522853
Scombriformes	Psenopsis anomala	Ps. anomala	YS-CC-3-I	79224378	79224360	99.99997727972064	76206358	3018020	3.809458750184192	1861578	2.442811923907976	2.349754011322121	74344780	97.55718807609202	93.84078723849369	97.5571881
Scombriformes	Psenopsis anomala	Ps. anomala	YS-CC-3-K	71439674	71439656	99.99997480391637	67757218	3682456	5.154637183814697	496184	0.7322968897571916	0.6945496419818489	67261034	99.2677031102428	94.15081317420345	99.2677031
Scombriformes	Psenopsis anomala	Ps. anomala	YS-CC-3-M	75982772	75982754	99.99997631041941	58190338	17792434	23.41640549781469	557066	0.9573170033829328	0.7331477719712568	57633272	99.04268299661707	75.85044673021406	99.042683
Scombriformes	Psenopsis anomala	Ps. anomala	YS-CC-3-P	122684702	122684636	99.9999462035617	93888412	28796290	23.471785422766075	737254	0.7852449352322628	0.6009339289914076	93151158	99.21475506476774	75.92728064824252	99.21475509999999
Scombriformes	Psenopsis anomala	Ps. anomala	YS-CC-3-S	80863172	80863144	99.99996537360667	78489312	2373860	2.935650360092231	628196	0.8003586526532428	0.7768629209845985	77861116	99.19964134734676	96.28748671892318	99.1996413
Siluriformes	Arius arius	Ar. arius	YS-SQHN-1-B	72147764	72147756	99.99998891164527	60783606	11364158	15.751226884869224	632838	1.0411327027883144	0.8771415285995557	60150768	98.95886729721168	83.37163158653122	98.9588673
Siluriformes	Arius arius	Ar. arius	YS-SQHN-1-G	104891492	104891428	99.99993898456512	93367024	11524468	10.987037919147914	1321046	1.4148956916523332	1.2594405654941012	92045978	98.58510430834767	87.75352151535799	98.5851043
Siluriformes	Arius arius	Ar. arius	YS-SQHN-1-H	91865226	91865214	99.99998693738586	78223066	13642160	14.85018934150339	1243456	1.589628307333287	1.3535654938681585	76979610	98.41037169266671	83.79624516462846	98.4103717
Siluriformes	Arius arius	Ar. arius	YS-SQHN-1-I	100366580	100366578	99.99999800730482	85175274	15191306	15.135821106986011	2471182	2.9012903439559232	2.4621562277004956	82704092	97.09870965604408	82.4020226653135	97.0987097
Siluriformes	Arius arius	Ar. arius	YS-SQHN-1-K	84842988	84842398	99.999304597806	71160134	13682854	16.12726557909535	925798	1.301006543916851	1.0911897633779706	70234336	98.69899345608314	82.78154465752668	98.6989935
Siluriformes	Arius arius	Ar. arius	YS-SQHN-1-M	75463790	75463790	100	67136512	8327278	11.034799603889494	2841144	4.231890986532038	3.764910296713165	64295368	95.76810901346796	85.20029009939734	95.768109
Siluriformes	Arius arius	Ar. arius	YS-SQHN-1-P	104919560	104919492	99.99993518844342	89810902	15108658	14.400230042901438	4975298	5.539748392683998	4.742011880339567	84835604	94.460251607316	80.857758076759	94.4602516
Siluriformes	Arius arius	Ar. arius	YS-SQHN-1-S	79792276	79792276	100	73516554	6275722	7.865074559347073	1029154	1.3998942333450504	1.289791508140462	72487400	98.60010576665495	90.84513393251247	98.60010580000001
Siluriformes	Arius arius	Ar. arius	YS-SQHN-2-B	76325940	76325932	99.99998951863547	69710428	6615512	8.667449100528602	2048184	2.938131437092884	2.6834703902762285	67662244	97.06186856290712	88.64908050919517	97.0618686
Siluriformes	Arius arius	Ar. arius	YS-SQHN-2-G	77883844	77883826	99.99997688865999	74692172	3191672	4.097989821868577	943934	1.2637656326288116	1.2119766456314098	73748238	98.73623436737118	94.69003353250001	98.7362344
Siluriformes	Arius arius	Ar. arius	YS-SQHN-2-H	108355312	108355250	99.99994278083939	95228446	13126866	12.11464925688184	1182800	1.2420658423849529	1.0915939220404811	94045646	98.75793415761505	86.79375682107768	98.7579342
Siluriformes	Arius arius	Ar. arius	YS-SQHN-2-I	117098112	117098014	99.99991630949609	107020232	10077880	8.606355668655016	4080858	3.813164972395126	3.484990432638231	102939374	96.18683502760487	87.90865389870676	96.186835
Siluriformes	Arius arius	Ar. arius	YS-SQHN-2-K	89532436	89532430	99.99999329851809	80794468	8737968	9.759555743574317	1022738	1.2658515184480206	1.142310033874204	79771730	98.73414848155198	89.09813422255148	98.7341485
Siluriformes	Arius arius	Ar. arius	YS-SQHN-2-M	100249340	100249332	99.99999201989759	90728076	9521264	9.49758272722793	3989974	4.397727997670754	3.98005014297351	86738102	95.60227200232924	86.52236712979855	95.602272
Siluriformes	Arius arius	Ar. arius	YS-SQHN-2-P	97684388	97684332	99.99994267251795	87079684	10604704	10.856088897235042	2320330	2.6646054434464874	2.3753335077453728	84759354	97.33539455655351	86.76857759501958	97.3353946
Siluriformes	Arius arius	Ar. arius	YS-SQHN-2-S	69667388	69667312	99.99989091022043	65570422	4096966	5.880751550495908	913626	1.3933508007619655	1.311411301942309	64656796	98.60664919923803	92.80783714756178	98.60664919999999
Siluriformes	Arius arius	Ar. arius	YS-SQHN-3-B	65374366	65374358	99.99998776278764	58212424	7161942	10.955275650397894	710650	1.220787507491528	1.0870468709402092	57501774	98.77921249250848	87.95767747866189	98.7792125
Siluriformes	Arius arius	Ar. arius	YS-SQHN-3-G	119145198	119145106	99.9999227832917	104085448	15059750	12.639829596825212	2811030	2.7006945293639895	2.3593313429216005	101274418	97.29930547063601	85.00083906025318	97.2993055
Siluriformes	Arius arius	Ar. arius	YS-SQHN-3-H	96452828	96452810	99.99998133802775	83759228	12693600	13.160422833843711	1609352	1.921402618467305	1.6685379095364627	82149876	98.07859738153269	85.17103925661982	98.0785974
Siluriformes	Arius arius	Ar. arius	YS-SQHN-3-I	68981242	68981172	99.99989852313763	65464082	3517160	5.098719446077819	1855182	2.8338929430034625	2.689400692437518	63608900	97.16610705699654	92.21187986148466	97.1661071
Siluriformes	Arius arius	Ar. arius	YS-SQHN-3-K	93608018	93608012	99.99999359029266	87026326	6581692	7.0311199196632925	1568474	1.8022983068364853	1.675576551572751	85457852	98.19770169316351	91.29330352876396	98.1977017
Siluriformes	Arius arius	Ar. arius	YS-SQHN-3-M	72927050	72926990	99.99991772600153	68069018	4858032	6.661495288785162	2583840	3.795911966880439	3.5430474700402663	65485178	96.20408803311956	89.79545724117457	96.204088
Siluriformes	Arius arius	Ar. arius	YS-SQHN-3-P	75849158	75849134	99.99996835825125	69884806	5964352	7.86343864225889	6547592	9.369120950267789	8.632385873024457	63337214	90.63087904973221	83.50417548471665	90.630879
Siluriformes	Arius arius	Ar. arius	YS-SQHN-3-S	95859982	95859978	99.99999582724729	73560276	22299706	23.262789680056482	1700880	2.312226234713964	1.7743379088053657	71859396	97.68777376528604	74.96287241113815	97.6877738
Spariformes	Nemipterus japonicus	Ne. japonicus	YS-RBJXY-1-B	71318688	71318674	99.99998036980153	68700196	2618492	3.6715369749931464	624026	0.9083321974801936	0.8749824449939404	68076170	99.09166780251981	95.45348058001291	99.09166780000001
Spariformes	Nemipterus japonicus	Ne. japonicus	YS-RBJXY-1-G	69760718	69760704	99.99997993139921	66960760	2799958	4.013659951149012	1250530	1.8675564614260651	1.7925990956687115	65710230	98.13244353857394	94.19374095318227	98.1324435
Spariformes	Nemipterus japonicus	Ne. japonicus	YS-RBJXY-1-H	74358056	74358046	99.99998655155804	69961020	4397036	5.9133283419889295	628274	0.8980343625636105	0.8449306420813368	69332746	99.1019656374364	93.24174101592973	99.1019656
Spariformes	Nemipterus japonicus	Ne. japonicus	YS-RBJXY-1-I	77136482	77136470	99.99998444315881	71555158	5581324	7.235647588906116	4206696	5.878955644259775	5.453575131933032	67348462	94.12104435574022	87.31077727916085	94.1210444
Spariformes	Nemipterus japonicus	Ne. japonicus	YS-RBJXY-1-K	77828024	77828008	99.99997944185246	74177944	3650080	4.689930197893756	560350	0.75541322633585	0.7199848733150414	73617594	99.24458677366415	94.5900849287912	99.24458680000001
Spariformes	Nemipterus japonicus	Ne. japonicus	YS-RBJXY-1-M	69066174	69066154	99.99997104226448	64017794	5048380	7.30948264196595	726234	1.1344252193382358	1.0515046048446233	63291560	98.86557478066176	91.63901275318943	98.8655748
Spariformes	Nemipterus japonicus	Ne. japonicus	YS-RBJXY-1-P	70231092	70231078	99.99998006580903	67186926	3044166	4.334499027866461	726082	1.0806894186526705	1.0338469463069149	66460844	98.91931058134733	94.63165402582662	98.9193106
Spariformes	Nemipterus japonicus	Ne. japonicus	YS-RBJXY-1-S	75600748	75600712	99.99995238142353	71492136	4108612	5.434618186581964	634372	0.88733116045099	0.8391080998299117	70857764	99.11266883954902	93.72627371358813	99.11266880000001
Spariformes	Nemipterus japonicus	Ne. japonicus	YS-RBJXY-2-B	74202050	74202034	99.99997843725342	71037490	3164560	4.264787832681172	609488	0.8579807648046123	0.8213897055404803	70428002	99.14201923519539	94.91382246177835	99.1420192
Spariformes	Nemipterus japonicus	Ne. japonicus	YS-RBJXY-2-G	78282786	78282780	99.99999233547973	75612140	2670646	3.411536732992615	1001482	1.3244989495073145	1.2793131813167713	74610658	98.67550105049268	95.30915008569062	98.67550109999999
Spariformes	Nemipterus japonicus	Ne. japonicus	YS-RBJXY-2-H	66925328	66925308	99.99997011594773	62721196	4204132	6.281825021462726	527966	0.8417664739683854	0.7888881769843549	62193230	99.15823352603161	92.92928680155292	99.15823350000001
Spariformes	Nemipterus japonicus	Ne. japonicus	YS-RBJXY-2-I	81371494	81371484	99.99998771068404	78266122	3105372	3.81628976850296	711232	0.9087354551692238	0.8740554769708418	77554890	99.09126454483078	95.30965475452619	99.0912645
Spariformes	Nemipterus japonicus	Ne. japonicus	YS-RBJXY-2-K	78133370	78133354	99.99997952219391	75263946	2869424	3.672469266332682	748366	0.9943220356796068	0.9578058645108998	74515580	99.0056779643204	95.36972486915641	99.005678
Spariformes	Nemipterus japonicus	Ne. japonicus	YS-RBJXY-2-M	72389738	72389720	99.99997513459712	61556298	10833440	14.965436123004064	364990	0.5929368916889707	0.5042012999135319	61191308	99.40706310831104	84.5303625770824	99.4070631
Spariformes	Nemipterus japonicus	Ne. japonicus	YS-RBJXY-2-P	67341682	67341648	99.9999495112106	63389246	3952436	5.869226729442249	1005714	1.5865688006448286	1.493449480516391	62383532	98.41343119935517	92.63732379004136	98.4134312
Spariformes	Nemipterus japonicus	Ne. japonicus	YS-RBJXY-2-S	77709192	77709180	99.99998455781139	74774208	2934984	3.776881375886652	635284	0.8496031144856794	0.8175146126857168	74138924	99.15039688551433	95.40560401142763	99.1503969
Spariformes	Nemipterus japonicus	Ne. japonicus	YS-RBJXY-3-B	70844348	70844340	99.99998870763832	68345334	2499014	3.5274712387782863	570806	0.8351791798983673	0.8057184745351881	67774528	99.16482082010164	95.66681028668653	99.1648208
Spariformes	Nemipterus japonicus	Ne. japonicus	YS-RBJXY-3-G	76986376	76986362	99.99998181496424	74053326	2933050	3.8098299366630792	847106	1.1439135090299657	1.100332349713409	73206220	98.85608649097003	95.08983771362351	98.85608649999999
Spariformes	Nemipterus japonicus	Ne. japonicus	YS-RBJXY-3-H	74355228	74355206	99.99997041230242	71823492	2531736	3.404919960705386	725516	1.0101374631019053	0.9757430909901856	71097976	98.9898625368981	95.61933694830442	98.9898625
Spariformes	Nemipterus japonicus	Ne. japonicus	YS-RBJXY-3-I	80747064	80747030	99.99995789320587	77490210	3256854	4.0334023785682165	642134	0.8286646790607485	0.7952412981851575	76848076	99.17133532093925	95.17135632324663	99.1713353
Spariformes	Nemipterus japonicus	Ne. japonicus	YS-RBJXY-3-K	74159318	74159292	99.9999649403464	70791352	3367966	4.541527741665585	451554	0.6378660489490299	0.6088971853813434	70339798	99.36213395105096	94.84957507295307	99.362134
Spariformes	Nemipterus japonicus	Ne. japonicus	YS-RBJXY-3-M	115233658	115233590	99.99994098946334	82433854	32799804	28.46373582968268	757930	0.919440209601264	0.6577331772284796	81675924	99.08055979039874	70.87853099308884	99.0805598
Spariformes	Nemipterus japonicus	Ne. japonicus	YS-RBJXY-3-P	70908734	70908734	100	63603118	7305616	10.30284365251818	409436	0.6437357363517933	0.5774126499000815	63193682	99.3562642636482	89.11974369758174	99.35626429999999
Spariformes	Nemipterus japonicus	Ne. japonicus	YS-RBJXY-3-S	71472220	71472212	99.99998880683992	67247590	4224630	5.910869985569218	543956	0.8088854931455536	0.7610733233135896	66703634	99.19111450685445	93.3280566911172	99.1911145
Tetraodontiformes	Lagocephalus spadiceus	La. spadiceus	YS-ZBTTT-1-B	172266190	172266180	99.99999419503038	162874218	9391972	5.452011215897908	1673028	1.0271901965478663	0.9711876718234728	161201190	98.97280980345214	93.57680111227862	98.9728098
Tetraodontiformes	Lagocephalus spadiceus	La. spadiceus	YS-ZBTTT-1-G	99786912	99786684	99.99977151312189	90566536	9220376	9.240065470710228	26768848	29.557107053316027	26.826011010341716	63797688	70.44289294668397	63.933923518948056	70.4428929
Tetraodontiformes	Lagocephalus spadiceus	La. spadiceus	YS-ZBTTT-1-H	78841376	78841362	99.9999822428264	76562808	2278568	2.8900662515073305	470240	0.6141885496153694	0.5964380936223133	76092568	99.38581145038464	96.51349565487035	99.3858115
Tetraodontiformes	Lagocephalus spadiceus	La. spadiceus	YS-ZBTTT-1-I	108202650	108202640	99.99999075808218	88937974	19264676	17.80425525622524	18148144	20.40539398839915	16.772365556666127	70789830	79.59460601160085	65.42337918710864	79.594606
Tetraodontiformes	Lagocephalus spadiceus	La. spadiceus	YS-ZBTTT-1-K	35270010	35269982	99.99992061244099	34044282	1225728	3.475269783025295	625592	1.8375831806351504	1.7737222076205819	33418690	98.16241681936485	94.75100800935412	98.1624168
Tetraodontiformes	Lagocephalus spadiceus	La. spadiceus	YS-ZBTTT-1-M	78101908	78101894	99.99998207470168	70361006	7740902	9.911284113571208	400498	0.5692044823804822	0.5127890089445702	69960508	99.43079551761952	89.57592687748422	99.4307955
Tetraodontiformes	Lagocephalus spadiceus	La. spadiceus	YS-ZBTTT-1-P	69303540	69303524	99.99997691315625	61201492	8102048	11.690669769538468	3053222	4.988803214143864	4.405578704926184	58148270	95.01119678585613	83.90375152553534	95.0111968
Tetraodontiformes	Lagocephalus spadiceus	La. spadiceus	YS-ZBTTT-1-S	79074274	79074272	99.9999974707324	71845750	7228524	9.141435810084074	989976	1.3779186660310456	1.2519571156606508	70855774	98.62208133396895	89.60660707425528	98.62208129999999
Tetraodontiformes	Lagocephalus spadiceus	La. spadiceus	YS-ZBTTT-2-B	80541672	80541600	99.9999106052827	75810740	4730932	5.873893454806848	393610	0.5192008414638876	0.4887035372198382	75417130	99.48079915853612	93.63740300797332	99.4807992
Tetraodontiformes	Lagocephalus spadiceus	La. spadiceus	YS-ZBTTT-2-G	102270452	102270452	100	90515856	11754596	11.493638455807353	1402714	1.549688708683261	1.3715730913167372	89113142	98.45031129131674	87.13478845287591	98.45031130000001
Tetraodontiformes	Lagocephalus spadiceus	La. spadiceus	YS-ZBTTT-2-H	96755426	96755406	99.99997932932465	81058658	15696768	16.223139775127443	1429112	1.7630590429957524	1.4770355101325274	79629546	98.23694095700425	82.29982471474003	98.236941
Tetraodontiformes	Lagocephalus spadiceus	La. spadiceus	YS-ZBTTT-2-I	78171442	78171434	99.99998976608363	75553114	2618328	3.3494687228617326	575630	0.7618878554760827	0.7363686600536293	74977484	99.23811214452391	95.91416261708464	99.2381121
Tetraodontiformes	Lagocephalus spadiceus	La. spadiceus	YS-ZBTTT-2-K	110219740	110219738	99.999998185443	97573310	12646430	11.47383399743095	1186548	1.2160579568326626	1.0765294855531322	96386762	98.78394204316734	87.44963651701592	98.783942
Tetraodontiformes	Lagocephalus spadiceus	La. spadiceus	YS-ZBTTT-2-M	79821694	79821692	99.9999974944155	68926042	10895652	13.649988435474697	1097796	1.5927158562216586	1.3753103260374304	67828246	98.40728414377834	84.97470123848787	98.4072841
Tetraodontiformes	Lagocephalus spadiceus	La. spadiceus	YS-ZBTTT-2-P	82047722	82047722	100	73265034	8782688	10.704365442345859	1606278	2.192421012184339	1.9577362550053492	71658756	97.80757898781566	87.3378983026488	97.807579
Tetraodontiformes	Lagocephalus spadiceus	La. spadiceus	YS-ZBTTT-2-S	74965396	74965392	99.9999946642048	66797498	8167898	10.895557731729983	859480	1.286694899859872	1.1465023142144144	65938018	98.71330510014013	87.9579399540556	98.7133051
Tetraodontiformes	Lagocephalus spadiceus	La. spadiceus	YS-ZBTTT-3-B	108782624	108782614	99.99999080735542	104366646	4415978	4.059451627127509	576696	0.5525673403359154	0.5301361364476739	103789950	99.44743265966409	95.41041223642482	99.44743270000001
Tetraodontiformes	Lagocephalus spadiceus	La. spadiceus	YS-ZBTTT-3-G	88594030	88594030	100	79389162	9204868	10.389941624734758	1332456	1.6783852687599852	1.504002019097675	78056706	98.32161473124002	88.10605635616757	98.3216147
Tetraodontiformes	Lagocephalus spadiceus	La. spadiceus	YS-ZBTTT-3-H	10116366	10116366	100	9979882	136484	1.3491405906033846	103972	1.0418159252784753	1.0277603637511732	9875910	98.95818407472153	97.62309904564545	98.9581841
Tetraodontiformes	Lagocephalus spadiceus	La. spadiceus	YS-ZBTTT-3-I	66015200	66015196	99.9999939407894	51843972	14171228	21.466613749560707	16557162	31.936522919192996	25.080832899089906	35286810	68.063477080807	53.45255335134939	68.0634771
Tetraodontiformes	Lagocephalus spadiceus	La. spadiceus	YS-ZBTTT-3-K	109723548	109723542	99.99999453171165	96737868	12985680	11.83490712495006	1290844	1.334373008923455	1.1764512026169625	95447024	98.66562699107655	86.98864167243298	98.665627
Tetraodontiformes	Lagocephalus spadiceus	La. spadiceus	YS-ZBTTT-3-M	78891236	78891236	100	69565744	9325492	11.82069450654823	1067466	1.534470759056354	1.3530856583359905	68498278	98.46552924094365	86.82621983511578	98.4655292
Tetraodontiformes	Lagocephalus spadiceus	La. spadiceus	YS-ZBTTT-3-P	101320598	101320592	99.99999407820313	92107944	9212654	9.092577602039025	2207078	2.3961863702005988	2.178311265000627	89900866	97.6038136297994	88.72911113296036	97.6038136
Tetraodontiformes	Lagocephalus spadiceus	La. spadiceus	YS-ZBTTT-3-S	72398776	72398774	99.99999723752236	70693414	1705362	2.355512198162024	516730	0.730945035417302	0.7137275359461879	70176684	99.2690549645827	96.93076026589179	99.269055
Tetraodontiformes	Paramonacanthus sulcatus	Pa. sulcatus	YS-RWXLT-1-B	104719644	104719638	99.99999427041597	99071048	5648596	5.394017573245379	1122574	1.133099954691102	1.0719803440126285	97948474	98.8669000453089	93.53400208274199	98.8669
Tetraodontiformes	Paramonacanthus sulcatus	Pa. sulcatus	YS-RWXLT-1-G	121701078	121701062	99.99998685303346	114265138	7435940	6.110003397011816	3879486	3.395161523368571	3.187717038956713	110385652	96.60483847663143	90.70227956403147	96.6048385
